SITE,YEAR,TRANSECT,SPECIES
NW Appledore,2017,North Head,Desmarestia viridis
NW Appledore,2017,North Head,Didemnum vexillum
NW Appledore,2017,North Head,Henricia sanguinolenta
NW Appledore,2017,North Head,Heterosiphonia japonica
NW Appledore,2017,North Head,Hildenbrandia rubra
NW Appledore,2017,North Head,Homarus americanus
NW Appledore,2017,North Head,Mastocarpus stellatus
NW Appledore,2017,North Head,Myoxocephalus
NW Appledore,2017,North Head,Myoxocephalus scorpioides
NW Appledore,2017,North Head,Mytilus edulis
NW Appledore,2017,North Head,Pholis gunnellus
NW Appledore,2017,North Head,Phymatolithon
NW Appledore,2017,North Head,Phymatolithon calcareum
NW Appledore,2017,North Head,Phymatolithon laevigatum
NW Appledore,2017,North Head,Phymatolithon lamii
NW Appledore,2017,North Head,Phymatolithon lenormandii
NW Appledore,2017,North Head,Polyides rotunda
NW Appledore,2017,North Head,Polysiphonia
NW Appledore,2017,North Head,Polysiphonia arctica
NW Appledore,2017,North Head,Polysiphonia flexicaulis
NW Appledore,2017,North Head,Polysiphonia subtilissima
NW Appledore,2017,North Head,Saccharina latissima
NW Appledore,2017,Sandpiper Beach,Agarum clathratum
NW Appledore,2017,Sandpiper Beach,Anomia
NW Appledore,2017,Sandpiper Beach,Anomia peruviana
NW Appledore,2017,Sandpiper Beach,Anomia simplex
NW Appledore,2017,Sandpiper Beach,Aplidium pallidum
NW Appledore,2017,Sandpiper Beach,Botrylloides violaceus
NW Appledore,2017,Sandpiper Beach,Bugula turrita
NW Appledore,2017,Sandpiper Beach,Cancer borealis
NW Appledore,2017,Sandpiper Beach,Cancer irroratus
NW Appledore,2017,Sandpiper Beach,Chondrus crispus
NW Appledore,2017,Sandpiper Beach,Clathromorphum circumscriptum
NW Appledore,2017,Sandpiper Beach,Corallina officinalis
NW Appledore,2017,Sandpiper Beach,Crepidula fornicata
NW Appledore,2017,Sandpiper Beach,Cystoclonium purpureum
NW Appledore,2017,Sandpiper Beach,Desmarestia aculeata
NW Appledore,2017,Sandpiper Beach,Desmarestia viridis
NW Appledore,2017,Sandpiper Beach,Didemnum vexillum
NW Appledore,2017,Sandpiper Beach,Henricia sanguinolenta
NW Appledore,2017,Sandpiper Beach,Heterosiphonia japonica
NW Appledore,2017,Sandpiper Beach,Homarus americanus
NW Appledore,2017,Sandpiper Beach,Leptophytum acervatum
NW Appledore,2017,Sandpiper Beach,Lithothamnion
NW Appledore,2017,Sandpiper Beach,Lithothamnion lemoineae
NW Appledore,2017,Sandpiper Beach,Lithothamnion tophiforme
NW Appledore,2017,Sandpiper Beach,Mastocarpus stellatus
NW Appledore,2017,Sandpiper Beach,Myoxocephalus
NW Appledore,2017,Sandpiper Beach,Myoxocephalus scorpioides
NW Appledore,2017,Sandpiper Beach,Mytilus edulis
NW Appledore,2017,Sandpiper Beach,Ostrea edulis
NW Appledore,2017,Sandpiper Beach,Pholis gunnellus
NW Appledore,2017,Sandpiper Beach,Saccharina latissima
NW Appledore,2017,Sandpiper Beach,Strongylocentrotus droebachiensis
NW Appledore,2017,Sandpiper Beach,Tectura testudinalis
NW Appledore,2017,Sandpiper Beach,UNID Juv Laminariales
NW Appledore,2017,Sandpiper Beach,Unidentified Red Blade
NW Appledore,2018,8 Ball,Asterias rubens
NW Appledore,2018,8 Ball,Botrylloides violaceus
NW Appledore,2018,8 Ball,Bugula turrita
NW Appledore,2018,8 Ball,Bugulina spicata
NW Appledore,2018,8 Ball,Cancer borealis
NW Appledore,2018,8 Ball,Chondrus crispus
NW Appledore,2018,8 Ball,Corallina officinalis
NW Appledore,2018,8 Ball,Crepidula fornicata
NW Appledore,2018,8 Ball,Desmarestia viridis
NW Appledore,2018,8 Ball,Didemnum vexillum
NW Appledore,2018,8 Ball,Filamentous Green
NW Appledore,2018,8 Ball,Henricia sanguinolenta
NW Appledore,2018,8 Ball,Heterosiphonia japonica
NW Appledore,2018,8 Ball,Hildenbrandia rubra
NW Appledore,2018,8 Ball,Homarus americanus
NW Appledore,2018,8 Ball,Lithophyllum spp.
NW Appledore,2018,8 Ball,Lithothamnion
NW Appledore,2018,8 Ball,Lithothamnion lemoineae
NW Appledore,2018,8 Ball,Lithothamnion tophiforme
NW Appledore,2018,8 Ball,Membranipora membranacea
NW Appledore,2018,8 Ball,Myoxocephalus
NW Appledore,2018,8 Ball,Myoxocephalus scorpioides
NW Appledore,2018,8 Ball,Pholis gunnellus
NW Appledore,2018,8 Ball,Polyides rotunda
NW Appledore,2018,8 Ball,Polysiphonia
NW Appledore,2018,8 Ball,Polysiphonia arctica
NW Appledore,2018,8 Ball,Polysiphonia flexicaulis
NW Appledore,2018,8 Ball,Polysiphonia subtilissima
NW Appledore,2018,8 Ball,Red Algal Turf
NW Appledore,2018,8 Ball,Saccharina latissima
NW Appledore,2018,8 Ball,Tautogolabrus adspersus
NW Appledore,2018,8 Ball,Tectura testudinalis
NW Appledore,2018,8 Ball,Tubular Ulvoid
NW Appledore,2018,Larus Ledge,Agarum clathratum
NW Appledore,2018,Larus Ledge,Bugula turrita
NW Appledore,2018,Larus Ledge,Bugulina spicata
NW Appledore,2018,Larus Ledge,Cancer borealis
NW Appledore,2018,Larus Ledge,Chondrus crispus
NW Appledore,2018,Larus Ledge,Clathromorphum circumscriptum
NW Appledore,2018,Larus Ledge,Corallina officinalis
NW Appledore,2018,Larus Ledge,Crepidula fornicata
NW Appledore,2018,Larus Ledge,Desmarestia aculeata
NW Appledore,2018,Larus Ledge,Desmarestia viridis
NW Appledore,2018,Larus Ledge,Didemnum vexillum
NW Appledore,2018,Larus Ledge,Halichondria  panicea
NW Appledore,2018,Larus Ledge,Henricia sanguinolenta
NW Appledore,2018,Larus Ledge,Heterosiphonia japonica
NW Appledore,2018,Larus Ledge,Homarus americanus
NW Appledore,2018,Larus Ledge,Leptophytum acervatum
NW Appledore,2018,Larus Ledge,Lithophyllum spp.
NW Appledore,2018,Larus Ledge,Lithothamnion
NW Appledore,2018,Larus Ledge,Lithothamnion lemoineae
NW Appledore,2018,Larus Ledge,Lithothamnion tophiforme
NW Appledore,2018,Larus Ledge,Membranipora membranacea
NW Appledore,2018,Larus Ledge,Myoxocephalus
NW Appledore,2018,Larus Ledge,Myoxocephalus scorpioides
NW Appledore,2018,Larus Ledge,Mytilus edulis
NW Appledore,2018,Larus Ledge,Ostrea edulis
NW Appledore,2018,Larus Ledge,Pholis gunnellus
NW Appledore,2018,Larus Ledge,Phymatolithon
NW Appledore,2018,Larus Ledge,Phymatolithon calcareum
NW Appledore,2018,Larus Ledge,Phymatolithon laevigatum
NW Appledore,2018,Larus Ledge,Phymatolithon lamii
NW Appledore,2018,Larus Ledge,Phymatolithon lenormandii
NW Appledore,2018,Larus Ledge,Polyides rotunda
NW Appledore,2018,Larus Ledge,Polysiphonia
NW Appledore,2018,Larus Ledge,Polysiphonia arctica
NW Appledore,2018,Larus Ledge,Polysiphonia flexicaulis
NW Appledore,2018,Larus Ledge,Polysiphonia subtilissima
NW Appledore,2018,Larus Ledge,Saccharina latissima
NW Appledore,2018,Larus Ledge,Tautogolabrus adspersus
NW Appledore,2018,Larus Ledge,Tectura testudinalis
NW Appledore,2018,North Head,Agarum clathratum
NW Appledore,2018,North Head,Anomia
NW Appledore,2018,North Head,Anomia peruviana
NW Appledore,2018,North Head,Anomia simplex
NW Appledore,2018,North Head,Aplidium pallidum
NW Appledore,2018,North Head,Botrylloides violaceus
NW Appledore,2018,North Head,Cancer borealis
NW Appledore,2018,North Head,Cancer irroratus
NW Appledore,2018,North Head,Cerianthus borealis
NW Appledore,2018,North Head,Chondrus crispus
NW Appledore,2018,North Head,Clathromorphum circumscriptum
NW Appledore,2018,North Head,Corallina officinalis
NW Appledore,2018,North Head,Crepidula fornicata
NW Appledore,2018,North Head,Cystoclonium purpureum
NW Appledore,2018,North Head,Desmarestia aculeata
NW Appledore,2018,North Head,Filamentous Green
NW Appledore,2018,North Head,Henricia sanguinolenta
NW Appledore,2018,North Head,Heterosiphonia japonica
NW Appledore,2018,North Head,Hildenbrandia rubra
NW Appledore,2018,North Head,Homarus americanus
NW Appledore,2018,North Head,Leptophytum acervatum
NW Appledore,2018,North Head,Lithothamnion
NW Appledore,2018,North Head,Lithothamnion lemoineae
NW Appledore,2018,North Head,Lithothamnion tophiforme
NW Appledore,2018,North Head,Membranipora membranacea
NW Appledore,2018,North Head,Morone saxatilis
NW Appledore,2018,North Head,Myoxocephalus
NW Appledore,2018,North Head,Myoxocephalus scorpioides
NW Appledore,2018,North Head,Mytilus edulis
NW Appledore,2018,North Head,Pholis gunnellus
NW Appledore,2018,North Head,Phymatolithon
NW Appledore,2018,North Head,Phymatolithon calcareum
NW Appledore,2018,North Head,Phymatolithon laevigatum
NW Appledore,2018,North Head,Phymatolithon lamii
NW Appledore,2018,North Head,Phymatolithon lenormandii
NW Appledore,2018,North Head,Polysiphonia
NW Appledore,2018,North Head,Polysiphonia arctica
NW Appledore,2018,North Head,Polysiphonia flexicaulis
NW Appledore,2018,North Head,Polysiphonia subtilissima
NW Appledore,2018,North Head,Red Algal Turf
NW Appledore,2018,North Head,Saccharina latissima
NW Appledore,2018,North Head,Strongylocentrotus droebachiensis
NW Appledore,2018,North Head,Tautogolabrus adspersus
NW Appledore,2018,North Head,Tectura testudinalis
NW Appledore,2018,Sandpiper Beach,Asterias forbesi
NW Appledore,2018,Sandpiper Beach,Cancer borealis
NW Appledore,2018,Sandpiper Beach,Cancer irroratus
NW Appledore,2018,Sandpiper Beach,Carcinus maenas
NW Appledore,2018,Sandpiper Beach,Henricia sanguinolenta
NW Appledore,2018,Sandpiper Beach,Homarus americanus
NW Appledore,2018,Sandpiper Beach,Myoxocephalus
NW Appledore,2018,Sandpiper Beach,Myoxocephalus scorpioides
NW Appledore,2018,Sandpiper Beach,Pholis gunnellus
NW Appledore,2018,Sandpiper Beach,Saccharina latissima
NW Appledore,2018,Sandpiper Beach,Strongylocentrotus droebachiensis
NW Appledore,2018,Sandpiper Beach,Tautogolabrus adspersus
Pemaquid,2016,1,Alaria esculenta
Pemaquid,2016,1,Asterias rubens
Pemaquid,2016,1,Bonnemaisonia hamifera
Pemaquid,2016,1,Botrylloides violaceus
Pemaquid,2016,1,Cancer borealis
Pemaquid,2016,1,Chondrus crispus
Pemaquid,2016,1,Clathromorphum circumscriptum
Pemaquid,2016,1,Codium fragile
Pemaquid,2016,1,Corallina officinalis
Pemaquid,2016,1,Desmarestia viridis
Pemaquid,2016,1,Didemnum vexillum
Pemaquid,2016,1,Filamentous Green
Pemaquid,2016,1,Gersemia rubiformis
Pemaquid,2016,1,Henricia sanguinolenta
Pemaquid,2016,1,Heterosiphonia japonica
Pemaquid,2016,1,Homarus americanus
Pemaquid,2016,1,Hyas coarctatus
Pemaquid,2016,1,Laminaria digitata
Pemaquid,2016,1,Lithothamnion
Pemaquid,2016,1,Lithothamnion lemoineae
Pemaquid,2016,1,Lithothamnion tophiforme
Pemaquid,2016,1,Membranipora membranacea
Pemaquid,2016,1,Palmaria palmata
Pemaquid,2016,1,Porphyra spp.
Pemaquid,2016,1,Saccharina latissima
Pemaquid,2016,1,Solaster endeca
Pemaquid,2016,1,Spermothamnion repens
Pemaquid,2016,1,Tautogolabrus adspersus
Pemaquid,2016,1,Unidentified Filamentous Red
Pemaquid,2016,2,Alaria esculenta
Pemaquid,2016,2,Asterias rubens
Pemaquid,2016,2,Bonnemaisonia hamifera
Pemaquid,2016,2,Botrylloides violaceus
Pemaquid,2016,2,Cancer borealis
Pemaquid,2016,2,Cancer irroratus
Pemaquid,2016,2,Ceramium
Pemaquid,2016,2,Chondrus crispus
Pemaquid,2016,2,Clathromorphum circumscriptum
Pemaquid,2016,2,Colpomenia peregrina
Pemaquid,2016,2,Corallina officinalis
Pemaquid,2016,2,Desmarestia viridis
Pemaquid,2016,2,Didemnum vexillum
Pemaquid,2016,2,Filamentous Green
Pemaquid,2016,2,Henricia sanguinolenta
Pemaquid,2016,2,Heterosiphonia japonica
Pemaquid,2016,2,Homarus americanus
Pemaquid,2016,2,Laminaria digitata
Pemaquid,2016,2,Lithothamnion
Pemaquid,2016,2,Lithothamnion lemoineae
Pemaquid,2016,2,Lithothamnion tophiforme
Pemaquid,2016,2,Myoxocephalus octodecemspinosus
Pemaquid,2016,2,Pholis gunnellus
Pemaquid,2016,2,Pollachius virens
Pemaquid,2016,2,Polysiphonia
Pemaquid,2016,2,Polysiphonia arctica
Pemaquid,2016,2,Polysiphonia flexicaulis
Pemaquid,2016,2,Polysiphonia subtilissima
Pemaquid,2016,2,Porphyra spp.
Pemaquid,2016,2,Saccharina latissima
Pemaquid,2016,2,Tautogolabrus adspersus
Pemaquid,2016,2,Unidentified Filamentous Red
Pemaquid,2016,3,Asterias rubens
Pemaquid,2016,3,Cancer borealis
Pemaquid,2016,3,Centropristis striata
Pemaquid,2016,3,Chondrus crispus
Pemaquid,2016,3,Corallina officinalis
Pemaquid,2016,3,Desmarestia viridis
Pemaquid,2016,3,Henricia sanguinolenta
Pemaquid,2016,3,Homarus americanus
Pemaquid,2016,3,Laminaria digitata
Pemaquid,2016,3,Myoxocephalus
Pemaquid,2016,3,Myoxocephalus scorpioides
Pemaquid,2016,3,Pollachius virens
Pemaquid,2016,3,Porphyra spp.
Pemaquid,2016,3,Saccharina latissima
Pemaquid,2016,3,Tautogolabrus adspersus
Pemaquid,2016,3,Unidentified Filamentous Red
Pemaquid,2016,4,Blady Ulvoid
Pemaquid,2016,4,Bonnemaisonia hamifera
Pemaquid,2016,4,Botrylloides violaceus
Pemaquid,2016,4,Cancer borealis
Pemaquid,2016,4,Cancer irroratus
Pemaquid,2016,4,Chondrus crispus
Pemaquid,2016,4,Corallina officinalis
Pemaquid,2016,4,Desmarestia aculeata
Pemaquid,2016,4,Desmarestia viridis
Pemaquid,2016,4,Didemnum vexillum
Pemaquid,2016,4,Encrusting Sponge
Pemaquid,2016,4,Henricia sanguinolenta
Pemaquid,2016,4,Heterosiphonia japonica
Pemaquid,2016,4,Laminaria digitata
Pemaquid,2016,4,Pholis gunnellus
Pemaquid,2016,4,Polysiphonia
Pemaquid,2016,4,Polysiphonia arctica
Pemaquid,2016,4,Polysiphonia flexicaulis
Pemaquid,2016,4,Polysiphonia subtilissima
Pemaquid,2016,4,Saccharina latissima
Pemaquid,2016,4,Tautogolabrus adspersus
Pemaquid,2017,1,Agarum clathratum
Pemaquid,2017,1,Anomia
Pemaquid,2017,1,Anomia peruviana
Pemaquid,2017,1,Anomia simplex
Pemaquid,2017,1,Asterias rubens
Pemaquid,2017,1,Blady Ulvoid
Pemaquid,2017,1,Bonnemaisonia hamifera
Pemaquid,2017,1,Botrylloides violaceus
Pemaquid,2017,1,Botryllus schlosseri
Pemaquid,2017,1,Cancer borealis
Pemaquid,2017,1,Cancer irroratus
Pemaquid,2017,1,Chondrus crispus
Pemaquid,2017,1,Cliona
Pemaquid,2017,1,Cliona celata
Pemaquid,2017,1,Cliona lobata
Pemaquid,2017,1,Cliona undulata
Pemaquid,2017,1,Corallina officinalis
Pemaquid,2017,1,Crepidula fornicata
Pemaquid,2017,1,Desmarestia viridis
Pemaquid,2017,1,Euthora cristata
Pemaquid,2017,1,Henricia sanguinolenta
Pemaquid,2017,1,Heterosiphonia japonica
Pemaquid,2017,1,Hildenbrandia rubra
Pemaquid,2017,1,Homarus americanus
Pemaquid,2017,1,Laminaria digitata
Pemaquid,2017,1,Lithothamnion
Pemaquid,2017,1,Lithothamnion lemoineae
Pemaquid,2017,1,Lithothamnion tophiforme
Pemaquid,2017,1,Mastocarpus stellatus
Pemaquid,2017,1,Membranipora membranacea
Pemaquid,2017,1,Myoxocephalus
Pemaquid,2017,1,Myoxocephalus scorpioides
Pemaquid,2017,1,Pholis gunnellus
Pemaquid,2017,1,Pollachius virens
Pemaquid,2017,1,Polysiphonia
Pemaquid,2017,1,Polysiphonia arctica
Pemaquid,2017,1,Polysiphonia flexicaulis
Pemaquid,2017,1,Polysiphonia subtilissima
Pemaquid,2017,1,Porphyra spp.
Pemaquid,2017,1,Saccharina latissima
Pemaquid,2017,1,Tautogolabrus adspersus
Pemaquid,2017,1,Tectura testudinalis
Pemaquid,2017,2,Anomia
Pemaquid,2017,2,Anomia peruviana
Pemaquid,2017,2,Anomia simplex
Pemaquid,2017,2,Barnacle
Pemaquid,2017,2,Bonnemaisonia hamifera
Pemaquid,2017,2,Botrylloides violaceus
Pemaquid,2017,2,Cancer borealis
Pemaquid,2017,2,Ceramium
Pemaquid,2017,2,Chondrus crispus
Pemaquid,2017,2,Clathromorphum circumscriptum
Pemaquid,2017,2,Cliona
Pemaquid,2017,2,Cliona celata
Pemaquid,2017,2,Cliona lobata
Pemaquid,2017,2,Cliona undulata
Pemaquid,2017,2,Corallina officinalis
Pemaquid,2017,2,Crepidula fornicata
Pemaquid,2017,2,Desmarestia aculeata
Pemaquid,2017,2,Henricia sanguinolenta
Pemaquid,2017,2,Hildenbrandia rubra
Pemaquid,2017,2,Homarus americanus
Pemaquid,2017,2,Laminaria digitata
Pemaquid,2017,2,Lithothamnion
Pemaquid,2017,2,Lithothamnion lemoineae
Pemaquid,2017,2,Lithothamnion tophiforme
Pemaquid,2017,2,Mastocarpus stellatus
Pemaquid,2017,2,Membranipora membranacea
Pemaquid,2017,2,Myoxocephalus
Pemaquid,2017,2,Myoxocephalus scorpioides
Pemaquid,2017,2,Pholis gunnellus
Pemaquid,2017,2,Polysiphonia
Pemaquid,2017,2,Polysiphonia arctica
Pemaquid,2017,2,Polysiphonia flexicaulis
Pemaquid,2017,2,Polysiphonia subtilissima
Pemaquid,2017,2,Saccharina latissima
Pemaquid,2017,2,Spermothamnion repens
Pemaquid,2017,2,Tautogolabrus adspersus
Pemaquid,2017,3,Alaria esculenta
Pemaquid,2017,3,Barnacle
Pemaquid,2017,3,Blady Ulvoid
Pemaquid,2017,3,Bonnemaisonia hamifera
Pemaquid,2017,3,Botrylloides violaceus
Pemaquid,2017,3,Cancer borealis
Pemaquid,2017,3,Chondrus crispus
Pemaquid,2017,3,Cliona
Pemaquid,2017,3,Cliona celata
Pemaquid,2017,3,Cliona lobata
Pemaquid,2017,3,Cliona undulata
Pemaquid,2017,3,Corallina officinalis
Pemaquid,2017,3,Crepidula fornicata
Pemaquid,2017,3,Desmarestia aculeata
Pemaquid,2017,3,Desmarestia viridis
Pemaquid,2017,3,Didemnum vexillum
Pemaquid,2017,3,Filamentous Green
Pemaquid,2017,3,Henricia sanguinolenta
Pemaquid,2017,3,Heterosiphonia japonica
Pemaquid,2017,3,Hildenbrandia rubra
Pemaquid,2017,3,Laminaria digitata
Pemaquid,2017,3,Lithothamnion
Pemaquid,2017,3,Lithothamnion lemoineae
Pemaquid,2017,3,Lithothamnion tophiforme
Pemaquid,2017,3,Membranipora membranacea
Pemaquid,2017,3,Palmaria palmata
Pemaquid,2017,3,Pollachius virens
Pemaquid,2017,3,Polysiphonia
Pemaquid,2017,3,Polysiphonia arctica
Pemaquid,2017,3,Polysiphonia flexicaulis
Pemaquid,2017,3,Polysiphonia subtilissima
Pemaquid,2017,3,Porphyra spp.
Pemaquid,2017,3,Saccharina latissima
Pemaquid,2017,3,Spermothamnion repens
Pemaquid,2017,3,Tautogolabrus adspersus
Pemaquid,2017,4,Asterias forbesi
Pemaquid,2017,4,Asterias rubens
Pemaquid,2017,4,Blady Ulvoid
Pemaquid,2017,4,Bonnemaisonia hamifera
Pemaquid,2017,4,Botrylloides violaceus
Pemaquid,2017,4,Cancer borealis
Pemaquid,2017,4,Chondrus crispus
Pemaquid,2017,4,Clathromorphum circumscriptum
Pemaquid,2017,4,Colpomenia peregrina
Pemaquid,2017,4,Corallina officinalis
Pemaquid,2017,4,Desmarestia aculeata
Pemaquid,2017,4,Didemnum vexillum
Pemaquid,2017,4,Filamentous Green
Pemaquid,2017,4,Laminaria digitata
Pemaquid,2017,4,Palmaria palmata
Pemaquid,2017,4,Pholis gunnellus
Pemaquid,2017,4,Pollachius virens
Pemaquid,2017,4,Polysiphonia
Pemaquid,2017,4,Polysiphonia arctica
Pemaquid,2017,4,Polysiphonia flexicaulis
Pemaquid,2017,4,Polysiphonia subtilissima
Pemaquid,2017,4,Porphyra spp.
Pemaquid,2017,4,Saccharina latissima
Pemaquid,2017,4,Tautogolabrus adspersus
Schoodic,2017,1,Agarum clathratum
Schoodic,2017,1,Ahnfeltia plicata
Schoodic,2017,1,Amphipod tube mat
Schoodic,2017,1,Anomia
Schoodic,2017,1,Anomia peruviana
Schoodic,2017,1,Anomia simplex
Schoodic,2017,1,Barnacle
Schoodic,2017,1,Blady Ulvoid
Schoodic,2017,1,Caberea ellisii
Schoodic,2017,1,Cancer borealis
Schoodic,2017,1,Cancer irroratus
Schoodic,2017,1,Ceramium
Schoodic,2017,1,Chondrus crispus
Schoodic,2017,1,Clathromorphum circumscriptum
Schoodic,2017,1,Corallina officinalis
Schoodic,2017,1,Crepidula fornicata
Schoodic,2017,1,Desmarestia aculeata
Schoodic,2017,1,Diplosoma listerianum
Schoodic,2017,1,Euthora cristata
Schoodic,2017,1,Henricia sanguinolenta
Schoodic,2017,1,Hildenbrandia rubra
Schoodic,2017,1,Homarus americanus
Schoodic,2017,1,Laminaria digitata
Schoodic,2017,1,Lithothamnion
Schoodic,2017,1,Lithothamnion lemoineae
Schoodic,2017,1,Lithothamnion tophiforme
Schoodic,2017,1,Membranipora membranacea
Schoodic,2017,1,Polysiphonia
Schoodic,2017,1,Polysiphonia arctica
Schoodic,2017,1,Polysiphonia flexicaulis
Schoodic,2017,1,Polysiphonia subtilissima
Schoodic,2017,1,Saccharina latissima
Schoodic,2017,1,Strongylocentrotus droebachiensis
Schoodic,2017,1,Tectura testudinalis
Schoodic,2017,2,Agarum clathratum
Schoodic,2017,2,Anomia
Schoodic,2017,2,Anomia peruviana
Schoodic,2017,2,Anomia simplex
Schoodic,2017,2,Barnacle
Schoodic,2017,2,Blady Ulvoid
Schoodic,2017,2,Bonnemaisonia hamifera
Schoodic,2017,2,Cancer borealis
Schoodic,2017,2,Cancer irroratus
Schoodic,2017,2,Ceramium
Schoodic,2017,2,Chondrus crispus
Schoodic,2017,2,Clathromorphum circumscriptum
Schoodic,2017,2,Coccotylus truncatus
Schoodic,2017,2,Corallina officinalis
Schoodic,2017,2,Crepidula fornicata
Schoodic,2017,2,Cucumaria frondosa
Schoodic,2017,2,Cystoclonium purpureum
Schoodic,2017,2,Desmarestia aculeata
Schoodic,2017,2,Diplosoma listerianum
Schoodic,2017,2,Echinarachnius parma
Schoodic,2017,2,Filamentous Green
Schoodic,2017,2,Henricia sanguinolenta
Schoodic,2017,2,Heterosiphonia japonica
Schoodic,2017,2,Hildenbrandia rubra
Schoodic,2017,2,Homarus americanus
Schoodic,2017,2,Laminaria digitata
Schoodic,2017,2,Lithothamnion
Schoodic,2017,2,Lithothamnion lemoineae
Schoodic,2017,2,Lithothamnion tophiforme
Schoodic,2017,2,Lunatia heros
Schoodic,2017,2,Membranipora membranacea
Schoodic,2017,2,Modiolus modiolus
